method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
ant_colony_optimisation,0,50,0.9,0.005,0.6,0.005,adam,16,0.9227467775344848,0.931034505367279,,,0.0,True,2026-05-30T06:31:59.628715
ant_colony_optimisation,0,51,0.95,0.0001,0.4,0.001,sgd,8,0.6909871101379395,0.693965494632721,29,40,67.0,False,2026-05-30T06:33:07.716230
ant_colony_optimisation,0,52,0.8,0.005,0.4,0.01,sgd,8,0.9184549450874329,0.9137930870056152,10,21,44.9,False,2026-05-30T06:33:53.743609
ant_colony_optimisation,0,53,0.95,0.0001,0.0,0.02,adamw,16,0.9098712205886841,0.9094827771186829,34,40,66.6,False,2026-05-30T06:35:03.862840
ant_colony_optimisation,0,54,0.99,5e-05,0.3,0.001,adam,32,0.7896995544433594,0.8232758641242981,32,40,61.5,False,2026-05-30T06:36:09.127022
ant_colony_optimisation,0,55,0.95,0.0005,0.2,0.02,adam,32,0.9141631126403809,0.9267241358757019,24,35,59.3,False,2026-05-30T06:37:12.025290
ant_colony_optimisation,0,56,0.95,0.001,0.4,0.001,adam,16,0.9098712205886841,0.9008620977401733,18,29,55.8,False,2026-05-30T06:38:11.676231
ant_colony_optimisation,0,57,0.85,0.005,0.6,0.002,adamw,32,0.9227467775344849,0.9137930870056152,26,37,67.2,False,2026-05-30T06:39:22.757301
ant_colony_optimisation,0,58,0.7,5e-05,0.5,0.1,adamw,8,0.9270386099815369,0.931034505367279,19,30,66.2,False,2026-05-30T06:40:30.503918
ant_colony_optimisation,0,59,0.95,0.0005,0.3,0.002,adam,8,0.9098712205886841,0.9137930870056152,8,19,40.5,False,2026-05-30T06:41:12.546646
ant_colony_optimisation,0,60,0.9,5e-05,0.6,0.001,adamw,16,0.8712446093559265,0.892241358757019,30,40,71.1,False,2026-05-30T06:42:27.874835
ant_colony_optimisation,0,61,0.8,0.001,0.4,0.05,adam,16,0.8969957232475281,0.9137930870056152,2,13,44.6,False,2026-05-30T06:43:16.568098
ant_colony_optimisation,0,62,0.85,0.0001,0.0,0.002,sgd,8,0.7596566677093506,0.7586206793785095,21,32,57.4,False,2026-05-30T06:44:15.643933
ant_colony_optimisation,0,63,0.99,0.005,0.3,0.01,sgd,32,0.8454935550689697,0.8836206793785095,18,29,51.0,False,2026-05-30T06:45:10.908057
ant_colony_optimisation,0,64,0.95,0.001,0.5,0.1,sgd,8,0.8497853875160217,0.818965494632721,20,31,53.2,False,2026-05-30T06:46:05.921174
ant_colony_optimisation,0,65,0.95,1e-05,0.3,0.005,adam,32,0.6609442234039307,0.6336206793785095,32,40,64.3,False,2026-05-30T06:47:14.996733
ant_colony_optimisation,0,66,0.7,1e-05,0.2,0.1,adam,32,0.6995708346366882,0.7370689511299133,39,40,79.2,False,2026-05-30T06:48:38.758811
ant_colony_optimisation,0,67,0.8,0.0005,0.6,0.05,sgd,16,0.8884119987487793,0.8663793206214905,,,0.0,True,2026-05-30T06:48:38.772415
ant_colony_optimisation,0,68,0.99,0.005,0.5,0.1,adamw,16,0.8884119987487793,0.9094827771186829,6,17,41.6,False,2026-05-30T06:49:25.288884
ant_colony_optimisation,0,69,0.85,5e-05,0.5,0.002,adamw,16,0.8969957232475281,0.9224137663841248,30,40,74.5,False,2026-05-30T06:50:44.557103
ant_colony_optimisation,0,70,0.9,0.005,0.0,0.02,adamw,32,0.8969957232475281,0.8620689511299133,9,20,48.5,False,2026-05-30T06:51:37.769473
ant_colony_optimisation,0,71,0.9,0.0005,0.5,0.01,adamw,8,0.9270386099815369,0.9181034564971924,4,15,39.0,False,2026-05-30T06:52:18.971216
ant_colony_optimisation,0,72,0.8,0.001,0.5,0.002,sgd,32,0.8669527769088745,0.8879310488700867,30,40,95.2,False,2026-05-30T06:56:54.521384
