method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
differential_evolution,0,0,0.9,5e-05,0.0,0.001,sgd,32,0.40772533416748047,0.5043103694915771,34,40,94.8,False,2026-05-29T05:15:42.707560
differential_evolution,0,1,0.9,0.001,0.4,0.1,sgd,8,0.8969957232475281,0.8793103694915771,25,36,65.4,False,2026-05-29T05:16:49.026408
differential_evolution,0,2,0.99,1e-05,0.5,0.002,sgd,16,0.32188841700553894,0.2931034564971924,36,40,83.6,False,2026-05-29T05:18:41.755223
differential_evolution,0,3,0.8,0.0001,0.0,0.001,sgd,16,0.6223176121711731,0.6336206793785095,29,40,98.1,False,2026-05-29T06:17:38.238815
differential_evolution,0,4,0.9,0.0001,0.6,0.1,sgd,16,0.6695278882980347,0.6724137663841248,33,40,68.4,False,2026-05-29T06:18:49.870643
differential_evolution,0,5,0.95,0.0001,0.0,0.05,adamw,8,0.9141631126403809,0.8965517282485962,15,26,52.0,False,2026-05-29T06:19:42.822731
differential_evolution,0,6,0.85,0.005,0.6,0.005,adamw,8,0.9356223344802856,0.9181034564971924,22,33,60.3,False,2026-05-29T06:20:44.189935
differential_evolution,0,7,0.9,0.0001,0.3,0.1,adam,16,0.9184549450874329,0.9267241358757019,21,32,61.7,False,2026-05-29T06:21:49.475025
differential_evolution,0,8,0.7,0.001,0.5,0.002,sgd,8,0.9356223344802856,0.9008620977401733,20,31,61.5,False,2026-05-29T06:22:52.090186
differential_evolution,0,9,0.85,1e-05,0.3,0.05,adam,8,0.8240343332290649,0.8232758641242981,29,40,69.0,False,2026-05-29T06:24:02.365507
differential_evolution,0,10,0.7,0.0005,0.2,0.002,adamw,32,0.9227467775344849,0.9525862336158752,15,26,73.7,False,2026-05-29T06:25:19.727879
differential_evolution,0,11,0.9,0.005,0.4,0.01,adamw,8,0.9313304424285889,0.9137930870056152,31,40,67.0,False,2026-05-29T06:26:28.107621
differential_evolution,0,12,0.9,0.0001,0.0,0.02,adam,16,0.9270386099815369,0.9267241358757019,16,27,56.2,False,2026-05-29T06:27:28.409416
differential_evolution,0,13,0.8,0.0005,0.2,0.001,sgd,16,0.8626609444618225,0.892241358757019,19,30,62.2,False,2026-05-29T06:28:34.400239
differential_evolution,0,14,0.9,1e-05,0.6,0.001,adamw,32,0.6351931095123291,0.5818965435028076,31,40,69.4,False,2026-05-29T06:29:47.785107
differential_evolution,0,15,0.95,1e-05,0.2,0.001,sgd,8,0.31330472230911255,0.3232758641242981,34,40,63.2,False,2026-05-29T06:30:52.569695
differential_evolution,0,16,0.99,1e-05,0.2,0.02,adamw,32,0.6180257797241211,0.625,30,40,62.4,False,2026-05-29T06:31:59.137687
differential_evolution,0,17,0.85,1e-05,0.4,0.1,sgd,8,0.3862660825252533,0.35775861144065857,28,39,65.9,False,2026-05-29T06:33:06.761387
differential_evolution,0,18,0.9,1e-05,0.6,0.002,adamw,16,0.7381974458694458,0.7241379022598267,31,40,72.2,False,2026-05-29T06:34:23.155094
differential_evolution,0,19,0.95,1e-05,0.0,0.005,adam,32,0.6566523313522339,0.7198275923728943,24,35,59.8,False,2026-05-29T06:35:27.320407
differential_evolution,0,20,0.8,0.005,0.2,0.001,adamw,16,0.9270386099815369,0.9181034564971924,29,40,77.6,False,2026-05-29T06:36:49.405547
differential_evolution,0,21,0.99,0.0001,0.6,0.1,adamw,32,0.8197425007820129,0.818965494632721,19,30,53.1,False,2026-05-29T06:37:46.932721
differential_evolution,0,22,0.7,0.0005,0.6,0.005,adam,8,0.9313304424285889,0.9137930870056152,11,22,53.6,False,2026-05-29T06:38:42.480469
differential_evolution,0,23,0.7,0.0001,0.3,0.005,adam,16,0.9227467775344848,0.9224137663841248,,,0.0,True,2026-05-29T06:38:42.496519
differential_evolution,0,24,0.8,1e-05,0.6,0.1,adam,32,0.6566523313522339,0.6551724076271057,33,40,72.1,False,2026-05-29T06:39:59.251189
differential_evolution,0,25,0.8,1e-05,0.0,0.05,adam,8,0.8583691120147705,0.8620689511299133,30,40,72.1,False,2026-05-29T06:41:13.573438
differential_evolution,0,26,0.99,1e-05,0.5,0.1,adamw,32,0.6266094446182251,0.5818965435028076,34,40,87.3,False,2026-05-29T06:45:27.732749
differential_evolution,0,27,0.7,0.0005,0.0,0.001,adamw,32,0.9313304424285889,0.9353448152542114,11,22,65.2,False,2026-05-29T06:46:36.181954
differential_evolution,0,28,0.85,5e-05,0.6,0.1,sgd,8,0.6566523313522339,0.6724137663841248,34,40,71.6,False,2026-05-29T06:47:48.731320
differential_evolution,0,29,0.8,0.0005,0.3,0.005,adam,32,0.9399141669273376,0.9353448152542114,,,0.0,True,2026-05-29T06:47:48.739486
differential_evolution,0,30,0.7,0.0005,0.6,0.01,adamw,8,0.9399141669273376,0.943965494632721,24,35,71.4,False,2026-05-29T06:49:01.220831
differential_evolution,0,31,0.99,0.001,0.6,0.1,sgd,32,0.7811158895492554,0.7801724076271057,20,31,53.3,False,2026-05-29T06:49:58.014496
differential_evolution,0,32,0.7,0.005,0.6,0.005,sgd,8,0.9313304424285888,0.943965494632721,,,0.0,True,2026-05-29T06:49:58.024729
differential_evolution,0,33,0.7,0.001,0.6,0.1,sgd,8,0.9184549450874329,0.9181034564971924,14,25,53.6,False,2026-05-29T06:50:52.849554
differential_evolution,0,34,0.9,0.001,0.4,0.01,sgd,8,0.9055793881416321,0.9094827771186829,18,29,52.6,False,2026-05-29T06:51:46.757726
differential_evolution,0,35,0.85,0.001,0.6,0.01,adamw,16,0.9270386099815369,0.892241358757019,6,17,57.4,False,2026-05-29T06:52:47.908369
differential_evolution,0,36,0.85,0.001,0.6,0.02,adam,8,0.9227467775344849,0.9482758641242981,8,19,44.5,False,2026-05-29T06:53:33.823765
differential_evolution,0,37,0.7,0.0005,0.0,0.001,adam,32,0.9184549450874329,0.9224137663841248,11,22,57.1,False,2026-05-29T06:54:34.846732
differential_evolution,0,38,0.95,0.005,0.6,0.01,sgd,8,0.9141631126403809,0.8965517282485962,18,29,50.8,False,2026-05-29T06:55:27.203236
differential_evolution,0,39,0.8,0.001,0.5,0.005,adam,16,0.9442059993743896,0.931034505367279,,,0.0,True,2026-05-29T06:55:27.223284
differential_evolution,0,40,0.95,0.001,0.6,0.01,adamw,16,0.9270386099815369,0.9137930870056152,15,26,53.8,False,2026-05-29T06:56:25.080143
differential_evolution,0,41,0.9,0.0001,0.2,0.02,adamw,16,0.9313304424285889,0.931034505367279,20,31,62.3,False,2026-05-29T06:57:31.417062
differential_evolution,0,42,0.99,0.005,0.6,0.01,sgd,8,0.8755365014076233,0.9137930870056152,24,35,56.0,False,2026-05-29T06:58:29.076334
differential_evolution,0,43,0.7,0.0005,0.6,0.002,adam,16,0.9484978318214417,0.9094827771186829,15,26,66.4,False,2026-05-29T06:59:39.728382
differential_evolution,0,44,0.95,0.005,0.6,0.01,sgd,16,0.9055793881416321,0.892241358757019,17,28,54.6,False,2026-05-29T07:00:38.731926
differential_evolution,0,45,0.7,5e-05,0.6,0.005,adam,8,0.9098712205886841,0.9267241358757019,9,20,51.9,False,2026-05-29T07:01:32.718112
differential_evolution,0,46,0.8,0.0005,0.0,0.005,adamw,8,0.9184549450874329,0.931034505367279,1,12,38.6,False,2026-05-29T07:02:13.330532
differential_evolution,0,47,0.99,0.005,0.6,0.02,sgd,8,0.8497853875160217,0.8706896305084229,2,13,33.1,False,2026-05-29T07:02:48.658089
differential_evolution,0,48,0.7,0.001,0.6,0.01,adamw,8,0.9313304424285888,0.9396551847457886,,,0.0,True,2026-05-29T07:02:48.671030
differential_evolution,0,49,0.99,0.005,0.5,0.02,adam,16,0.8884119987487793,0.9008620977401733,10,21,45.6,False,2026-05-29T07:03:39.047060
differential_evolution,0,50,0.95,0.005,0.6,0.02,adam,8,0.9055793881416321,0.9181034564971924,9,20,41.9,False,2026-05-29T07:04:22.984844
differential_evolution,0,51,0.85,0.001,0.4,0.002,sgd,32,0.8884119987487793,0.8534482717514038,28,39,67.4,False,2026-05-29T07:05:35.226802
differential_evolution,0,52,0.7,0.005,0.6,0.005,adam,16,0.9270386099815369,0.9137930870056152,23,34,74.6,False,2026-05-29T07:06:54.691012
differential_evolution,0,53,0.7,0.0005,0.0,0.001,adam,16,0.9270386099815369,0.9267241358757019,24,35,76.0,False,2026-05-29T07:08:15.640162
differential_evolution,0,54,0.8,0.0005,0.2,0.002,adam,32,0.9098712205886841,0.931034505367279,11,22,53.7,False,2026-05-29T07:09:14.249435
differential_evolution,0,55,0.95,0.005,0.2,0.005,sgd,8,0.9227467775344849,0.892241358757019,19,30,68.5,False,2026-05-29T07:13:06.621063
differential_evolution,0,56,0.8,0.001,0.6,0.002,adam,8,0.9270386099815369,0.9224137663841248,16,27,55.2,False,2026-05-29T07:14:02.663916
differential_evolution,0,57,0.7,0.0005,0.6,0.002,adamw,32,0.9184549450874329,0.9353448152542114,6,17,71.6,False,2026-05-29T07:15:17.637716
differential_evolution,0,58,0.85,0.001,0.4,0.005,adamw,8,0.9399141669273376,0.931034505367279,25,36,63.4,False,2026-05-29T07:16:22.089511
differential_evolution,0,59,0.8,0.001,0.4,0.002,adam,8,0.9270386099815369,0.9267241358757019,19,30,57.7,False,2026-05-29T07:17:20.956704
differential_evolution,0,60,0.99,0.005,0.6,0.02,adamw,8,0.8798283338546753,0.8965517282485962,18,29,49.1,False,2026-05-29T07:18:11.262480
differential_evolution,0,61,0.8,0.001,0.0,0.002,sgd,32,0.8841201663017273,0.8534482717514038,27,38,67.5,False,2026-05-29T07:19:22.237827
differential_evolution,0,62,0.95,0.001,0.6,0.02,adamw,8,0.9270386099815369,0.9094827771186829,9,20,41.8,False,2026-05-29T07:20:05.299537
differential_evolution,0,63,0.85,0.001,0.6,0.01,adamw,16,0.9270386099815368,0.892241358757019,,,0.0,True,2026-05-29T07:20:05.310799
differential_evolution,0,64,0.85,0.005,0.2,0.005,adam,8,0.9184549450874329,0.9094827771186829,23,34,61.4,False,2026-05-29T07:21:08.019049
differential_evolution,0,65,0.7,0.0001,0.6,0.005,adamw,16,0.9184549450874329,0.9137930870056152,9,20,68.4,False,2026-05-29T07:22:20.152795
differential_evolution,0,66,0.8,0.005,0.6,0.005,adamw,8,0.9399141669273376,0.9568965435028076,23,34,64.7,False,2026-05-29T07:23:26.613011
differential_evolution,0,67,0.7,5e-05,0.4,0.001,adam,32,0.9184549450874329,0.8965517282485962,25,36,74.1,False,2026-05-29T07:24:44.646877
differential_evolution,0,68,0.8,0.0005,0.3,0.002,adamw,32,0.9313304424285889,0.9353448152542114,7,18,50.8,False,2026-05-29T07:25:39.632845
differential_evolution,0,69,0.95,0.005,0.6,0.01,sgd,16,0.905579388141632,0.892241358757019,,,0.0,True,2026-05-29T07:25:39.646171
differential_evolution,0,70,0.7,0.0001,0.3,0.001,adam,32,0.9313304424285889,0.9482758641242981,24,35,72.4,False,2026-05-29T07:26:56.338684
differential_evolution,0,71,0.85,0.001,0.6,0.01,sgd,8,0.9098712205886841,0.8836206793785095,9,20,44.2,False,2026-05-29T07:27:42.636998
differential_evolution,0,72,0.7,0.0005,0.2,0.005,sgd,8,0.9141631126403809,0.9051724076271057,26,37,68.7,False,2026-05-29T07:28:53.261661
differential_evolution,0,73,0.8,0.001,0.6,0.05,adamw,8,0.9227467775344849,0.943965494632721,10,21,50.2,False,2026-05-29T07:29:45.616769
differential_evolution,0,74,0.7,5e-05,0.2,0.005,adam,8,0.9141631126403809,0.9181034564971924,9,20,51.3,False,2026-05-29T07:30:39.298391
differential_evolution,0,75,0.9,0.005,0.0,0.002,adam,8,0.9184549450874329,0.8793103694915771,8,19,43.1,False,2026-05-29T07:31:24.536367
differential_evolution,0,76,0.7,0.0005,0.0,0.002,sgd,16,0.8969957232475281,0.8836206793785095,32,40,76.7,False,2026-05-29T07:32:45.945917
differential_evolution,0,77,0.8,0.001,0.6,0.01,adamw,8,0.9227467775344849,0.9396551847457886,16,27,56.6,False,2026-05-29T07:33:45.260862
differential_evolution,0,78,0.99,0.005,0.6,0.05,adamw,8,0.8798283338546753,0.8706896305084229,4,15,35.5,False,2026-05-29T07:34:23.261590
differential_evolution,0,79,0.95,0.005,0.4,0.002,adamw,16,0.9141631126403809,0.8879310488700867,11,22,50.1,False,2026-05-29T07:35:18.382104
differential_evolution,0,80,0.7,0.0005,0.5,0.002,adam,8,0.9356223344802856,0.931034505367279,10,21,52.3,False,2026-05-29T07:36:13.414319
differential_evolution,0,81,0.9,0.001,0.0,0.001,adamw,16,0.9141631126403809,0.9051724076271057,5,16,46.4,False,2026-05-29T07:37:04.702088
differential_evolution,0,82,0.85,0.005,0.3,0.002,adam,8,0.9184549450874329,0.9224137663841248,17,28,72.3,False,2026-05-29T07:41:10.363247
differential_evolution,0,83,0.8,0.005,0.4,0.005,adam,16,0.9270386099815369,0.9181034564971924,16,27,73.6,False,2026-05-29T07:42:27.207708
differential_evolution,0,84,0.95,0.001,0.6,0.02,adamw,8,0.9270386099815368,0.9094827771186828,,,0.0,True,2026-05-29T07:42:27.213446
differential_evolution,0,85,0.9,0.005,0.3,0.005,adamw,8,0.9313304424285889,0.9181034564971924,19,30,55.3,False,2026-05-29T07:43:23.456195
differential_evolution,0,86,0.9,0.005,0.0,0.005,adamw,16,0.9270386099815369,0.892241358757019,15,26,55.5,False,2026-05-29T07:44:22.307804
differential_evolution,0,87,0.8,0.0005,0.6,0.005,adamw,8,0.9184549450874329,0.9137930870056152,9,20,47.5,False,2026-05-29T07:45:10.979189
differential_evolution,0,88,0.95,0.005,0.4,0.01,sgd,8,0.9184549450874329,0.8879310488700867,14,25,46.2,False,2026-05-29T07:45:58.378692
differential_evolution,0,89,0.7,0.0001,0.6,0.002,adam,16,0.9141631126403809,0.9353448152542114,12,23,63.2,False,2026-05-29T07:47:05.275948
differential_evolution,0,90,0.85,0.001,0.6,0.01,adam,8,0.9227467775344849,0.9137930870056152,10,21,46.3,False,2026-05-29T07:47:52.879399
differential_evolution,0,91,0.7,0.0005,0.2,0.01,adam,32,0.9313304424285889,0.9525862336158752,13,24,70.2,False,2026-05-29T07:49:06.960512
differential_evolution,0,92,0.99,0.005,0.5,0.05,sgd,8,0.8669527769088745,0.8836206793785095,19,30,50.3,False,2026-05-29T07:49:58.700362
differential_evolution,0,93,0.85,0.005,0.6,0.01,adamw,16,0.9527897238731384,0.9396551847457886,18,29,61.8,False,2026-05-29T07:51:04.574006
differential_evolution,0,94,0.8,0.001,0.3,0.01,adamw,8,0.9184549450874329,0.9396551847457886,7,18,45.4,False,2026-05-29T07:51:51.664029
differential_evolution,0,95,0.99,0.005,0.3,0.02,sgd,8,0.8755365014076233,0.892241358757019,12,23,42.7,False,2026-05-29T07:52:36.393550
differential_evolution,0,96,0.9,0.005,0.0,0.001,sgd,32,0.9141631126403809,0.9224137663841248,19,30,56.0,False,2026-05-29T07:53:36.582432
differential_evolution,0,97,0.8,0.001,0.4,0.001,adam,32,0.9098712205886841,0.9267241358757019,10,21,53.0,False,2026-05-29T07:54:33.823403
differential_evolution,0,98,0.7,0.001,0.6,0.002,adam,8,0.9356223344802856,0.943965494632721,35,40,76.9,False,2026-05-29T07:55:52.627935
differential_evolution,0,99,0.8,0.001,0.4,0.005,adam,8,0.9141631126403807,0.9353448152542114,,,0.0,True,2026-05-29T07:55:52.650130
differential_evolution,1,0,0.9,0.005,0.0,0.1,adam,16,0.9356223344802856,0.931034505367279,20,31,61.4,False,2026-05-29T07:56:58.464743
differential_evolution,1,1,0.95,0.0001,0.4,0.001,sgd,16,0.6309012770652771,0.642241358757019,30,40,67.5,False,2026-05-29T07:58:10.497815
differential_evolution,1,2,0.8,0.001,0.2,0.01,adam,16,0.9141631126403809,0.9181034564971924,8,19,52.1,False,2026-05-29T07:59:07.414374
differential_evolution,1,3,0.8,5e-05,0.5,0.002,adamw,32,0.9141631126403809,0.8836206793785095,29,40,74.2,False,2026-05-29T08:00:26.535035
differential_evolution,1,4,0.99,0.001,0.4,0.002,adam,32,0.8841201663017273,0.9094827771186829,11,22,45.3,False,2026-05-29T08:01:16.672354
differential_evolution,1,5,0.9,1e-05,0.4,0.05,adamw,32,0.5879828333854675,0.6336206793785095,38,40,70.6,False,2026-05-29T08:02:32.261961
differential_evolution,1,6,0.7,0.0005,0.3,0.001,adamw,32,0.9098712205886841,0.9137930870056152,7,18,57.3,False,2026-05-29T08:03:34.277364
differential_evolution,1,7,0.9,5e-05,0.6,0.01,adamw,32,0.8583691120147705,0.8534482717514038,37,40,70.0,False,2026-05-29T08:04:49.351916
differential_evolution,1,8,0.7,0.001,0.5,0.05,adam,32,0.9141631126403809,0.9094827771186829,6,17,53.1,False,2026-05-29T08:05:47.364912
differential_evolution,1,9,0.8,1e-05,0.6,0.1,sgd,16,0.248927041888237,0.2198275923728943,39,40,98.4,False,2026-05-29T08:09:39.739503
differential_evolution,1,10,0.7,5e-05,0.6,0.01,sgd,16,0.5751072764396667,0.4698275923728943,28,39,77.4,False,2026-05-29T08:11:00.523764
differential_evolution,1,11,0.85,0.001,0.3,0.001,adamw,32,0.9313304424285889,0.9267241358757019,12,23,63.2,False,2026-05-29T08:12:06.991116
differential_evolution,1,12,0.9,0.005,0.3,0.001,adam,32,0.9055793881416321,0.9008620977401733,16,27,54.6,False,2026-05-29T08:13:04.901080
differential_evolution,1,13,0.7,0.005,0.2,0.02,adam,16,0.9399141669273376,0.931034505367279,29,40,81.1,False,2026-05-29T08:14:29.547041
differential_evolution,1,14,0.85,0.0005,0.4,0.1,adamw,32,0.9270386099815369,0.9267241358757019,12,23,53.8,False,2026-05-29T08:15:26.851427
differential_evolution,1,15,0.99,5e-05,0.5,0.002,adamw,32,0.8197425007820129,0.7974137663841248,24,35,58.1,False,2026-05-29T08:16:28.602868
differential_evolution,1,16,0.7,0.005,0.2,0.1,adam,16,0.9356223344802856,0.931034505367279,20,31,70.4,False,2026-05-29T08:17:42.738430
differential_evolution,1,17,0.85,0.0005,0.3,0.1,sgd,8,0.8884119987487793,0.8836206793785095,21,32,62.3,False,2026-05-29T08:18:46.497073
differential_evolution,1,18,0.99,5e-05,0.3,0.02,sgd,16,0.5150214433670044,0.5215517282485962,19,30,54.6,False,2026-05-29T08:19:45.183423
differential_evolution,1,19,0.99,0.0001,0.6,0.02,adamw,16,0.8412017226219177,0.8362069129943848,18,29,54.1,False,2026-05-29T08:20:43.175041
differential_evolution,1,20,0.99,5e-05,0.6,0.1,adamw,16,0.8154506683349609,0.8017241358757019,30,40,65.5,False,2026-05-29T08:21:53.163520
differential_evolution,1,21,0.99,1e-05,0.6,0.001,sgd,32,0.31330472230911255,0.27586206793785095,1,12,35.1,False,2026-05-29T08:22:32.319371
differential_evolution,1,22,0.99,1e-05,0.6,0.01,sgd,8,0.30472102761268616,0.3663793206214905,37,40,62.0,False,2026-05-29T08:23:35.934567
differential_evolution,1,23,0.7,0.005,0.5,0.02,adam,16,0.9356223344802856,0.931034505367279,31,40,81.7,False,2026-05-29T08:25:01.866824
differential_evolution,1,24,0.99,1e-05,0.6,0.02,adamw,8,0.6566523313522339,0.642241358757019,30,40,62.9,False,2026-05-29T08:26:06.559491
differential_evolution,1,25,0.99,0.005,0.3,0.01,adamw,32,0.8540772795677185,0.875,3,14,38.5,False,2026-05-29T08:26:49.519913
differential_evolution,1,26,0.95,0.0001,0.6,0.001,adam,32,0.8798283338546753,0.8793103694915771,26,37,63.4,False,2026-05-29T08:27:57.357999
differential_evolution,1,27,0.85,0.0005,0.4,0.05,adamw,16,0.9399141669273376,0.943965494632721,32,40,75.1,False,2026-05-29T08:29:16.758087
differential_evolution,1,28,0.7,0.005,0.2,0.1,adam,32,0.9012875556945801,0.9224137663841248,25,36,73.6,False,2026-05-29T08:30:34.895346
differential_evolution,1,29,0.9,0.0005,0.2,0.05,adam,16,0.9313304424285889,0.931034505367279,5,16,45.7,False,2026-05-29T08:31:24.979675
differential_evolution,1,30,0.95,0.005,0.3,0.1,adamw,8,0.9184549450874329,0.9267241358757019,33,40,64.5,False,2026-05-29T08:32:31.580188
differential_evolution,1,31,0.9,0.001,0.6,0.001,adamw,32,0.9055793881416321,0.9051724076271057,4,15,45.0,False,2026-05-29T08:33:21.564440
differential_evolution,1,32,0.7,0.005,0.2,0.1,adam,16,0.9356223344802856,0.931034505367279,,,0.0,True,2026-05-29T08:35:53.945714
differential_evolution,1,33,0.7,0.005,0.3,0.01,adam,16,0.9442059993743896,0.9094827771186829,23,34,102.9,False,2026-05-29T08:37:44.198133
differential_evolution,1,34,0.7,0.005,0.0,0.05,adam,16,0.9442059993743896,0.9353448152542114,32,40,79.5,False,2026-05-29T08:39:07.019801
differential_evolution,1,35,0.7,0.005,0.0,0.05,adam,32,0.9141631126403809,0.9137930870056152,20,31,76.3,False,2026-05-29T08:40:26.778701
differential_evolution,1,36,0.99,0.001,0.2,0.01,adamw,32,0.8841201663017273,0.9224137663841248,13,24,47.3,False,2026-05-29T08:41:17.522310
differential_evolution,1,37,0.85,0.005,0.0,0.1,adam,8,0.9484978318214417,0.9224137663841248,22,33,63.7,False,2026-05-29T08:42:22.443277
differential_evolution,1,38,0.7,0.001,0.2,0.1,adam,8,0.9527897238731384,0.943965494632721,23,34,68.5,False,2026-05-29T08:43:32.184856
differential_evolution,1,39,0.9,0.005,0.0,0.1,adam,16,0.9356223344802856,0.931034505367279,,,0.0,True,2026-05-29T08:43:32.196946
differential_evolution,1,40,0.85,0.005,0.0,0.1,adam,16,0.9484978318214417,0.9353448152542114,,,0.0,True,2026-05-29T08:43:32.204862
differential_evolution,1,41,0.7,0.005,0.4,0.1,adam,32,0.9055793881416321,0.8836206793785095,18,29,63.9,False,2026-05-29T08:44:39.872285
differential_evolution,1,42,0.8,0.001,0.2,0.001,adam,32,0.9055793881416321,0.8965517282485962,5,16,46.3,False,2026-05-29T08:45:29.876561
differential_evolution,1,43,0.7,0.005,0.0,0.1,adam,8,0.9442059993743896,0.931034505367279,36,40,75.5,False,2026-05-29T08:46:46.875644
differential_evolution,1,44,0.95,0.001,0.2,0.005,adamw,16,0.9098712205886841,0.9267241358757019,6,17,45.1,False,2026-05-29T08:47:36.335912
differential_evolution,1,45,0.85,0.005,0.0,0.1,adam,8,0.9484978318214417,0.9224137663841248,,,0.0,True,2026-05-29T08:47:36.348628
differential_evolution,1,46,0.7,0.005,0.0,0.02,adamw,16,0.9313304424285889,0.9094827771186829,28,39,81.4,False,2026-05-29T08:49:02.039232
differential_evolution,1,47,0.7,0.005,0.0,0.1,adam,32,0.8540772795677185,0.8620689511299133,8,19,53.3,False,2026-05-29T08:49:59.376811
differential_evolution,1,48,0.9,0.001,0.3,0.002,adamw,32,0.9098712205886841,0.9353448152542114,10,21,50.2,False,2026-05-29T08:50:53.838695
differential_evolution,1,49,0.7,0.005,0.0,0.1,adam,8,0.9442059993743896,0.931034505367279,,,0.0,True,2026-05-29T08:50:53.860054
differential_evolution,1,50,0.85,0.005,0.2,0.02,adam,16,0.9141631126403809,0.9137930870056152,22,33,65.8,False,2026-05-29T08:52:04.019717
differential_evolution,1,51,0.7,0.005,0.5,0.001,adam,16,0.9313304424285889,0.9267241358757019,34,40,81.6,False,2026-05-29T08:53:30.051783
differential_evolution,1,52,0.7,0.005,0.2,0.1,adam,32,0.90128755569458,0.9224137663841248,,,0.0,True,2026-05-29T08:53:30.065651
differential_evolution,1,53,0.8,0.005,0.0,0.1,adam,8,0.9270386099815368,0.931034505367279,,,0.0,True,2026-05-29T08:53:30.066335
differential_evolution,1,54,0.7,0.001,0.0,0.01,adam,16,0.9484978318214417,0.9396551847457886,,,0.0,True,2026-05-29T08:53:30.067009
differential_evolution,1,55,0.7,0.005,0.0,0.05,adam,16,0.9442059993743896,0.9353448152542114,,,0.0,True,2026-05-29T08:53:30.067650
differential_evolution,1,56,0.7,0.001,0.2,0.1,adam,8,0.9527897238731384,0.943965494632721,,,0.0,True,2026-05-29T08:53:30.068198
differential_evolution,1,57,0.7,0.001,0.4,0.001,adam,32,0.9184549450874329,0.8836206793785095,13,24,59.9,False,2026-05-29T08:54:34.964313
differential_evolution,1,58,0.7,0.005,0.2,0.1,adam,8,0.9055793881416321,0.9051724076271057,10,21,52.2,False,2026-05-29T08:55:29.249666
differential_evolution,1,59,0.8,0.005,0.3,0.1,adam,32,0.9184549450874329,0.9224137663841248,21,32,63.9,False,2026-05-29T08:56:37.820329
differential_evolution,1,60,0.85,0.001,0.0,0.002,adam,32,0.9184549450874329,0.9051724076271057,14,25,54.8,False,2026-05-29T08:57:37.276825
differential_evolution,1,61,0.9,0.005,0.2,0.1,adam,32,0.9313304424285889,0.9224137663841248,35,40,67.4,False,2026-05-29T08:58:49.255848
differential_evolution,1,62,0.85,0.005,0.2,0.1,adam,8,0.9399141669273376,0.943965494632721,31,40,69.8,False,2026-05-29T09:00:01.530537
differential_evolution,1,63,0.7,0.005,0.0,0.01,adam,32,0.9270386099815369,0.9396551847457886,25,36,72.6,False,2026-05-29T09:01:18.989781
