method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,timestamp
genetic_algorithm,3,55,0.9,0.005,0.0,0.01,adam,32,0.9098712205886841,0.8879310488700867,15,26,77.6,2026-05-29T03:09:28.977332
genetic_algorithm,3,56,0.9,5e-05,0.5,0.01,adamw,32,0.8497853875160217,0.8534482717514038,32,40,68.6,2026-05-29T03:10:40.673438
genetic_algorithm,3,57,0.9,0.005,0.5,0.005,adam,32,0.9313304424285889,0.9224137663841248,20,31,57.3,2026-05-29T03:11:41.262857
genetic_algorithm,3,58,0.9,0.0005,0.5,0.01,adam,32,0.9313304424285889,0.9353448152542114,34,40,67.0,2026-05-29T03:12:51.691420
genetic_algorithm,3,59,0.9,0.005,0.3,0.002,adam,16,0.8798283338546753,0.8491379022598267,3,14,50.4,2026-05-29T03:13:45.525463
genetic_algorithm,3,60,0.9,0.001,0.5,0.01,adam,32,0.9141631126403809,0.9224137663841248,8,19,45.7,2026-05-29T03:14:34.746162
genetic_algorithm,3,61,0.9,0.005,0.2,0.01,adam,32,0.8669527769088745,0.857758641242981,8,19,45.9,2026-05-29T03:15:24.265313
genetic_algorithm,3,62,0.9,5e-05,0.5,0.01,adam,16,0.9055793881416321,0.8836206793785095,20,31,60.9,2026-05-29T03:16:28.790758
genetic_algorithm,3,63,0.9,0.005,0.5,0.02,adam,16,0.9270386099815369,0.9224137663841248,26,37,66.7,2026-05-29T03:17:39.470834
genetic_algorithm,3,64,0.7,5e-05,0.5,0.02,adam,32,0.9098712205886841,0.9137930870056152,26,37,76.6,2026-05-29T03:19:00.067629
genetic_algorithm,3,65,0.7,0.005,0.5,0.01,adam,32,0.9313304424285889,0.8965517282485962,24,35,72.3,2026-05-29T03:20:16.518228
genetic_algorithm,3,66,0.9,1e-05,0.5,0.01,adam,32,0.721030056476593,0.7241379022598267,34,40,67.8,2026-05-29T03:21:28.430723
genetic_algorithm,3,67,0.9,5e-05,0.5,0.005,adam,16,0.9055793881416321,0.9181034564971924,24,35,65.3,2026-05-29T03:22:38.066595
genetic_algorithm,3,68,0.9,0.005,0.5,0.01,adamw,16,0.9141631126403809,0.8879310488700867,12,23,53.7,2026-05-29T03:23:36.075593
genetic_algorithm,3,69,0.9,0.0005,0.5,0.001,sgd,8,0.8755365014076233,0.8620689511299133,23,34,64.2,2026-05-29T03:24:42.164660
genetic_algorithm,3,70,0.85,0.005,0.5,0.005,adamw,32,0.9270386099815369,0.9353448152542114,33,40,71.6,2026-05-29T03:25:58.219781
genetic_algorithm,3,71,0.7,0.0005,0.5,0.01,adam,32,0.9227467775344849,0.9267241358757019,7,18,52.8,2026-05-29T03:26:55.501098
genetic_algorithm,3,72,0.9,0.005,0.4,0.005,adam,32,0.9012875556945801,0.9267241358757019,13,24,51.6,2026-05-29T03:27:51.644766
genetic_algorithm,3,73,0.7,0.005,0.5,0.02,adam,32,0.9227467775344849,0.9267241358757019,38,40,76.8,2026-05-29T03:29:13.172731
genetic_algorithm,3,74,0.7,1e-05,0.5,0.01,adam,32,0.6609442234039307,0.6982758641242981,33,40,77.9,2026-05-29T03:30:36.015519
genetic_algorithm,3,75,0.95,0.001,0.5,0.01,adam,16,0.9227467775344849,0.9267241358757019,12,23,50.2,2026-05-29T03:31:31.252870
genetic_algorithm,3,76,0.85,0.0005,0.5,0.01,adam,16,0.9356223344802856,0.9267241358757019,8,19,51.3,2026-05-29T03:32:27.347021
genetic_algorithm,3,77,0.95,0.005,0.5,0.001,adamw,32,0.9012875556945801,0.9181034564971924,35,40,65.2,2026-05-29T03:33:37.262101
genetic_algorithm,3,78,0.7,0.005,0.5,0.005,sgd,32,0.9141631126403809,0.9094827771186829,18,29,87.4,2026-05-29T03:37:24.516831
genetic_algorithm,3,79,0.7,0.005,0.5,0.005,adamw,32,0.9227467775344849,0.943965494632721,31,40,78.0,2026-05-29T03:38:45.593847
genetic_algorithm,3,80,0.9,5e-05,0.5,0.005,adam,32,0.8712446093559265,0.8793103694915771,28,39,66.5,2026-05-29T03:39:55.451935
genetic_algorithm,3,81,0.9,5e-05,0.6,0.01,adam,16,0.8969957232475281,0.892241358757019,19,30,68.1,2026-05-29T03:41:06.917433
genetic_algorithm,3,82,0.7,0.001,0.5,0.01,adam,16,0.9270386099815369,0.9396551847457886,15,26,65.3,2026-05-29T03:42:15.594894
genetic_algorithm,3,83,0.7,5e-05,0.5,0.01,adam,32,0.9055793881416321,0.9181034564971924,25,36,71.3,2026-05-29T03:43:30.507491
genetic_algorithm,3,84,0.7,5e-05,0.4,0.01,adam,32,0.9098712205886841,0.9181034564971924,33,40,76.0,2026-05-29T03:44:50.276444
genetic_algorithm,3,85,0.85,1e-05,0.5,0.005,adam,32,0.721030056476593,0.6724137663841248,39,40,70.1,2026-05-29T03:46:04.303778
genetic_algorithm,3,86,0.9,0.005,0.3,0.01,adam,32,0.8927038908004761,0.892241358757019,8,19,46.4,2026-05-29T03:46:54.606823
genetic_algorithm,3,87,0.7,5e-05,0.6,0.01,adamw,32,0.8798283338546753,0.892241358757019,25,36,74.8,2026-05-29T03:48:13.319438
genetic_algorithm,3,88,0.7,0.001,0.5,0.005,adamw,32,0.9055793881416321,0.9224137663841248,24,35,73.2,2026-05-29T03:49:30.474757
genetic_algorithm,3,89,0.7,5e-05,0.5,0.01,adam,16,0.9098712205886841,0.9008620977401733,10,21,58.8,2026-05-29T03:50:34.594454
genetic_algorithm,3,90,0.7,0.0001,0.5,0.01,sgd,16,0.6952789425849915,0.7284482717514038,37,40,77.8,2026-05-29T03:51:56.864152
genetic_algorithm,3,91,0.7,0.005,0.5,0.01,sgd,32,0.9141631126403809,0.9137930870056152,10,21,53.1,2026-05-29T03:52:54.368652
genetic_algorithm,3,92,0.7,5e-05,0.5,0.005,sgd,16,0.540772557258606,0.5086206793785095,39,40,77.7,2026-05-29T03:54:16.870056
genetic_algorithm,3,93,0.9,5e-05,0.5,0.01,adam,32,0.8841201663017273,0.8706896305084229,24,35,63.7,2026-05-29T03:55:25.088263
genetic_algorithm,3,94,0.7,0.001,0.0,0.01,adam,16,0.9484978318214417,0.9396551847457886,23,34,74.2,2026-05-29T03:56:44.167106
genetic_algorithm,3,95,0.7,5e-05,0.5,0.005,adamw,32,0.8927038908004761,0.8836206793785095,17,28,66.7,2026-05-29T03:57:55.914265
genetic_algorithm,3,96,0.7,0.001,0.5,0.002,adam,16,0.9442059993743896,0.9525862336158752,22,33,72.6,2026-05-29T03:59:13.398682
genetic_algorithm,3,97,0.7,0.005,0.2,0.01,adam,16,0.9313304424285889,0.931034505367279,25,36,76.4,2026-05-29T04:00:34.966767
genetic_algorithm,3,98,0.7,5e-05,0.5,0.005,adam,16,0.9141631126403809,0.9137930870056152,12,23,62.5,2026-05-29T04:01:42.789842
genetic_algorithm,3,99,0.7,0.005,0.0,0.01,sgd,16,0.9098712205886841,0.9181034564971924,4,15,72.2,2026-05-29T04:05:09.739103
genetic_algorithm,4,0,0.8,0.0001,0.0,0.05,adamw,16,0.9098712205886841,0.9396551847457886,8,19,52.0,2026-05-29T04:06:04.957383
genetic_algorithm,4,1,0.8,1e-05,0.0,0.001,adamw,32,0.733905553817749,0.767241358757019,30,40,81.4,2026-05-29T04:07:29.622740
genetic_algorithm,4,2,0.85,1e-05,0.2,0.02,sgd,16,0.22746780514717102,0.25,33,40,70.2,2026-05-29T04:08:43.370904
genetic_algorithm,4,3,0.85,5e-05,0.0,0.005,adam,8,0.9184549450874329,0.931034505367279,14,25,55.2,2026-05-29T04:09:39.654448
genetic_algorithm,4,4,0.99,0.0001,0.3,0.002,adam,16,0.8540772795677185,0.8620689511299133,26,37,61.1,2026-05-29T04:10:44.396017
genetic_algorithm,4,5,0.85,0.005,0.6,0.1,adamw,8,0.9356223344802856,0.9396551847457886,30,40,68.9,2026-05-29T04:11:54.463776
genetic_algorithm,4,6,0.95,0.0001,0.6,0.01,sgd,8,0.729613721370697,0.7543103694915771,39,40,62.6,2026-05-29T04:12:58.362582
genetic_algorithm,4,7,0.8,5e-05,0.4,0.005,adam,32,0.8927038908004761,0.8879310488700867,25,36,67.4,2026-05-29T04:14:09.742198
genetic_algorithm,4,8,0.85,1e-05,0.3,0.02,sgd,16,0.29184550046920776,0.26293104887008667,24,35,65.1,2026-05-29T04:15:18.713313
genetic_algorithm,4,9,0.95,5e-05,0.4,0.01,sgd,16,0.5665236115455627,0.5431034564971924,36,40,66.4,2026-05-29T04:16:29.096075
genetic_algorithm,4,10,0.7,5e-05,0.4,0.005,adam,32,0.9141631126403809,0.9051724076271057,30,40,78.5,2026-05-29T04:17:51.411747
genetic_algorithm,4,11,0.8,5e-05,0.0,0.005,adam,8,0.9141631126403809,0.943965494632721,23,34,64.6,2026-05-29T04:18:58.121080
genetic_algorithm,4,12,0.85,0.005,0.4,0.1,adamw,8,0.9313304424285889,0.9181034564971924,23,34,68.7,2026-05-29T04:20:08.528552
genetic_algorithm,4,13,0.85,1e-05,0.6,0.1,adamw,8,0.7510729432106018,0.7629310488700867,33,40,73.4,2026-05-29T04:21:23.826104
genetic_algorithm,4,14,0.8,0.0001,0.0,0.005,adam,32,0.9141631126403809,0.9396551847457886,17,28,64.7,2026-05-29T04:22:33.272909
genetic_algorithm,4,15,0.85,5e-05,0.6,0.1,adam,8,0.9055793881416321,0.9353448152542114,25,36,70.3,2026-05-29T04:23:46.417869
genetic_algorithm,4,16,0.8,5e-05,0.0,0.005,sgd,16,0.5665236115455627,0.5517241358757019,35,40,80.4,2026-05-29T04:25:11.991482
genetic_algorithm,4,17,0.85,0.005,0.0,0.1,sgd,16,0.9270386099815369,0.9396551847457886,18,29,61.0,2026-05-29T04:26:18.110066
genetic_algorithm,4,18,0.85,0.005,0.4,0.005,adam,8,0.9270386099815369,0.9008620977401733,20,31,62.5,2026-05-29T04:27:22.674655
genetic_algorithm,4,19,0.85,0.005,0.0,0.1,adamw,16,0.9484978318214417,0.9482758641242981,31,40,79.0,2026-05-29T04:28:46.816749
genetic_algorithm,4,20,0.8,0.005,0.0,0.1,adam,32,0.9184549450874329,0.9008620977401733,19,30,95.6,2026-05-29T04:33:33.682303
genetic_algorithm,4,21,0.85,0.0005,0.4,0.1,adamw,8,0.9313304424285889,0.943965494632721,18,29,66.8,2026-05-29T04:34:41.366969
genetic_algorithm,4,22,0.99,0.005,0.4,0.1,adamw,32,0.8884119987487793,0.9224137663841248,11,22,48.7,2026-05-29T04:35:33.418433
genetic_algorithm,4,23,0.85,0.005,0.4,0.1,adam,8,0.9356223344802856,0.9181034564971924,30,40,71.8,2026-05-29T04:36:46.280694
genetic_algorithm,4,24,0.7,0.005,0.4,0.005,adamw,8,0.9270386099815369,0.9051724076271057,11,22,59.6,2026-05-29T04:37:46.939142
genetic_algorithm,4,25,0.85,0.005,0.6,0.005,adam,32,0.9270386099815369,0.9094827771186829,20,31,64.7,2026-05-29T04:38:55.385694
genetic_algorithm,4,26,0.8,0.005,0.0,0.005,adamw,8,0.9141631126403809,0.9181034564971924,22,33,70.5,2026-05-29T04:40:07.212501
genetic_algorithm,4,27,0.85,0.005,0.0,0.1,sgd,8,0.9313304424285889,0.9396551847457886,22,33,67.1,2026-05-29T04:41:15.827150
genetic_algorithm,4,28,0.85,0.005,0.6,0.1,sgd,8,0.9313304424285889,0.9396551847457886,17,28,57.3,2026-05-29T04:42:14.660957
genetic_algorithm,4,29,0.85,0.0001,0.3,0.1,sgd,32,0.6008583903312683,0.5818965435028076,35,40,73.2,2026-05-29T04:43:31.784631
genetic_algorithm,4,30,0.85,0.0005,0.4,0.005,adamw,8,0.9184549450874329,0.931034505367279,7,18,44.3,2026-05-29T04:44:17.541508
genetic_algorithm,4,31,0.85,0.0005,0.6,0.1,adamw,8,0.9227467775344849,0.9353448152542114,13,24,53.7,2026-05-29T04:45:12.784908
genetic_algorithm,4,32,0.85,0.0005,0.4,0.1,sgd,8,0.8841201663017273,0.8706896305084229,24,35,64.6,2026-05-29T04:46:19.177675
genetic_algorithm,4,33,0.7,0.005,0.6,0.1,sgd,8,0.9313304424285889,0.9353448152542114,18,29,64.1,2026-05-29T04:47:25.065455
genetic_algorithm,4,34,0.85,0.005,0.6,0.1,adam,8,0.9270386099815369,0.9353448152542114,38,40,72.8,2026-05-29T04:48:39.731872
genetic_algorithm,4,35,0.85,1e-05,0.6,0.1,adam,8,0.7768240571022034,0.7887930870056152,31,40,75.6,2026-05-29T04:49:57.261912
genetic_algorithm,4,36,0.85,0.005,0.2,0.005,adamw,8,0.9313304424285889,0.931034505367279,30,40,80.4,2026-05-29T04:51:20.500201
genetic_algorithm,4,37,0.8,0.0001,0.5,0.1,adam,8,0.9313304424285889,0.9224137663841248,14,25,57.7,2026-05-29T04:52:20.537195
genetic_algorithm,4,38,0.85,1e-05,0.5,0.1,adamw,8,0.7811158895492554,0.7586206793785095,33,40,77.2,2026-05-29T04:53:40.050325
genetic_algorithm,4,39,0.7,0.005,0.2,0.1,sgd,8,0.9442059993743896,0.9396551847457886,22,33,75.3,2026-05-29T04:54:58.045797
genetic_algorithm,4,40,0.85,0.005,0.2,0.1,adamw,32,0.9484978318214417,0.9353448152542114,33,40,80.4,2026-05-29T04:56:24.092068
genetic_algorithm,4,41,0.8,5e-05,0.5,0.1,adam,8,0.9141631126403809,0.931034505367279,15,26,55.4,2026-05-29T04:57:22.085772
genetic_algorithm,4,42,0.85,0.0005,0.6,0.1,adam,32,0.9399141669273376,0.9353448152542114,12,23,84.4,2026-05-29T05:01:23.864094
genetic_algorithm,4,43,0.8,0.0005,0.5,0.005,adam,8,0.9184549450874329,0.9181034564971924,13,24,61.6,2026-05-29T05:02:26.401654
genetic_algorithm,4,44,0.99,0.0001,0.5,0.1,adamw,32,0.8283261656761169,0.8275862336158752,29,40,68.5,2026-05-29T05:03:38.850875
genetic_algorithm,4,45,0.7,0.005,0.4,0.1,adamw,8,0.9141631126403809,0.892241358757019,16,27,70.5,2026-05-29T05:04:50.450553
genetic_algorithm,4,46,0.7,0.0005,0.6,0.1,adamw,8,0.9227467775344849,0.9008620977401733,4,15,47.5,2026-05-29T05:05:39.042521
genetic_algorithm,4,47,0.85,0.0001,0.0,0.1,sgd,8,0.7553648352622986,0.7715517282485962,39,40,70.1,2026-05-29T05:06:50.494219
genetic_algorithm,4,48,0.7,0.005,0.4,0.1,adam,8,0.9184549450874329,0.8965517282485962,26,37,75.2,2026-05-29T05:08:07.026802
genetic_algorithm,4,49,0.8,0.0001,0.3,0.1,adam,32,0.9141631126403809,0.9267241358757019,21,32,64.3,2026-05-29T05:09:15.443610
genetic_algorithm,4,50,0.7,0.005,0.6,0.005,sgd,8,0.9313304424285889,0.943965494632721,16,27,60.9,2026-05-29T05:10:17.810616
genetic_algorithm,4,51,0.85,0.005,0.6,0.005,sgd,8,0.9141631126403809,0.9353448152542114,5,16,41.4,2026-05-29T05:11:00.739812
genetic_algorithm,4,52,0.85,0.0005,0.6,0.1,adam,8,0.9270386099815369,0.9482758641242981,20,31,63.2,2026-05-29T05:12:05.514700
genetic_algorithm,4,53,0.8,0.0005,0.5,0.005,sgd,8,0.8969957232475281,0.892241358757019,16,27,57.6,2026-05-29T05:13:05.066075
genetic_algorithm,4,54,0.7,0.0005,0.4,0.1,adam,32,0.9270386099815369,0.943965494632721,8,19,82.0,2026-05-29T05:20:48.196993
genetic_algorithm,4,55,0.7,0.0005,0.6,0.005,sgd,8,0.9098712205886841,0.892241358757019,28,39,75.4,2026-05-29T05:22:04.436875
genetic_algorithm,4,56,0.99,0.005,0.6,0.005,adamw,32,0.8884119987487793,0.8965517282485962,15,26,48.2,2026-05-29T05:22:55.886257
genetic_algorithm,4,57,0.7,0.0005,0.6,0.1,adam,32,0.9356223344802856,0.931034505367279,13,24,58.7,2026-05-29T05:23:57.831026
genetic_algorithm,4,58,0.7,0.0005,0.6,0.1,adam,8,0.9227467775344849,0.9051724076271057,3,14,41.8,2026-05-29T05:24:40.700149
genetic_algorithm,4,59,0.85,0.005,0.0,0.005,sgd,32,0.9141631126403809,0.9224137663841248,19,30,57.2,2026-05-29T05:25:41.575513
genetic_algorithm,4,60,0.85,0.0005,0.6,0.1,sgd,8,0.8798283338546753,0.8879310488700867,32,40,66.0,2026-05-29T05:26:48.849542
genetic_algorithm,4,61,0.85,0.0005,0.6,0.1,adamw,32,0.9270386099815369,0.9353448152542114,16,27,57.9,2026-05-29T05:27:50.446534
genetic_algorithm,4,62,0.7,0.0001,0.3,0.005,sgd,32,0.540772557258606,0.5344827771186829,33,40,73.5,2026-05-29T05:29:07.674943
genetic_algorithm,4,63,0.85,0.0005,0.6,0.005,adamw,32,0.9356223344802856,0.9137930870056152,15,26,56.5,2026-05-29T05:30:07.943461
genetic_algorithm,4,64,0.7,0.0005,0.4,0.005,sgd,8,0.9098712205886841,0.8879310488700867,11,22,49.9,2026-05-29T05:30:59.338502
genetic_algorithm,4,65,0.7,0.0005,0.6,0.1,sgd,8,0.9184549450874329,0.9051724076271057,23,34,65.2,2026-05-29T05:32:06.158411
genetic_algorithm,4,66,0.85,0.0005,0.4,0.1,sgd,32,0.7982832789421082,0.8017241358757019,37,40,68.4,2026-05-29T05:33:18.568292
genetic_algorithm,4,67,0.7,0.0005,0.6,0.1,sgd,32,0.8369098901748657,0.8405172228813171,39,40,72.9,2026-05-29T05:34:35.709658
genetic_algorithm,4,68,0.7,1e-05,0.6,0.1,adam,32,0.6695278882980347,0.6637930870056152,32,40,77.8,2026-05-29T05:35:57.683568
genetic_algorithm,4,69,0.85,0.0005,0.2,0.1,adam,32,0.9442059993743896,0.9224137663841248,13,24,54.3,2026-05-29T05:36:56.617341
genetic_algorithm,4,70,0.8,0.0001,0.5,0.1,adam,32,0.9055793881416321,0.931034505367279,25,36,68.3,2026-05-29T05:38:09.458423
genetic_algorithm,4,71,0.85,1e-05,0.5,0.1,adam,32,0.6995708346366882,0.6896551847457886,39,40,70.4,2026-05-29T05:39:24.208209
genetic_algorithm,4,72,0.7,0.005,0.5,0.005,sgd,8,0.9184549450874329,0.931034505367279,11,22,49.4,2026-05-29T05:40:15.794195
genetic_algorithm,4,73,0.85,5e-05,0.6,0.005,adamw,32,0.8712446093559265,0.892241358757019,26,37,67.7,2026-05-29T05:41:28.348406
genetic_algorithm,4,74,0.8,0.0005,0.0,0.1,adam,32,0.9098712205886841,0.9181034564971924,9,20,50.7,2026-05-29T05:42:23.699061
genetic_algorithm,4,75,0.8,0.0005,0.6,0.005,adamw,16,0.9313304424285889,0.9353448152542114,6,17,59.6,2026-05-29T05:43:28.166465
genetic_algorithm,4,76,0.8,0.0005,0.2,0.005,adamw,32,0.9055793881416321,0.9267241358757019,6,17,49.8,2026-05-29T05:44:22.844551
genetic_algorithm,4,77,0.85,0.0005,0.6,0.005,adam,32,0.9356223344802856,0.9396551847457886,12,23,53.2,2026-05-29T05:45:21.177220
genetic_algorithm,4,78,0.85,0.0005,0.2,0.005,adam,32,0.9184549450874329,0.9094827771186829,7,18,72.3,2026-05-29T05:49:15.929499
genetic_algorithm,4,79,0.99,0.0005,0.6,0.1,adam,32,0.8755365014076233,0.875,18,29,50.6,2026-05-29T05:50:09.597373
genetic_algorithm,4,80,0.85,0.0005,0.4,0.005,adam,32,0.9313304424285889,0.9396551847457886,17,28,56.9,2026-05-29T05:51:09.632298
genetic_algorithm,4,81,0.85,1e-05,0.2,0.1,adam,32,0.7639485001564026,0.7155172228813171,38,40,69.6,2026-05-29T05:52:22.436747
genetic_algorithm,4,82,0.85,0.0005,0.2,0.1,adamw,8,0.9313304424285889,0.9568965435028076,13,24,55.3,2026-05-29T05:53:18.833142
genetic_algorithm,4,83,0.85,0.0005,0.0,0.1,sgd,32,0.8068669438362122,0.7758620977401733,28,39,66.1,2026-05-29T05:54:28.469938
genetic_algorithm,4,84,0.85,0.0005,0.6,0.1,sgd,32,0.8068669438362122,0.8146551847457886,29,40,67.8,2026-05-29T05:55:39.884374
genetic_algorithm,4,85,0.8,0.005,0.4,0.1,adam,32,0.9356223344802856,0.931034505367279,27,38,68.8,2026-05-29T05:56:52.396724
genetic_algorithm,4,86,0.85,0.0001,0.3,0.1,adam,32,0.9184549450874329,0.9224137663841248,17,28,57.6,2026-05-29T05:57:53.854866
genetic_algorithm,4,87,0.8,0.005,0.4,0.005,adam,32,0.9270386099815369,0.9267241358757019,33,40,70.7,2026-05-29T05:59:08.378924
genetic_algorithm,4,88,0.8,0.0001,0.4,0.1,adam,32,0.9012875556945801,0.931034505367279,25,36,68.0,2026-05-29T06:00:20.321923
genetic_algorithm,4,89,0.85,0.0005,0.2,0.005,adam,8,0.9227467775344849,0.9267241358757019,10,21,46.9,2026-05-29T06:01:09.407054
genetic_algorithm,4,90,0.85,0.0005,0.4,0.005,sgd,8,0.8884119987487793,0.9051724076271057,26,37,64.5,2026-05-29T06:02:15.617359
genetic_algorithm,4,91,0.85,0.0005,0.2,0.005,sgd,32,0.8197425007820129,0.7931034564971924,33,40,69.3,2026-05-29T06:03:29.327160
genetic_algorithm,4,92,0.85,0.0005,0.2,0.1,sgd,32,0.8068669438362122,0.7629310488700867,32,40,67.9,2026-05-29T06:04:41.827659
genetic_algorithm,4,93,0.85,1e-05,0.2,0.1,adamw,32,0.729613721370697,0.7198275923728943,32,40,72.4,2026-05-29T06:05:58.337505
genetic_algorithm,4,94,0.85,0.0005,0.2,0.1,adam,8,0.9313304424285889,0.9482758641242981,10,21,47.3,2026-05-29T06:06:47.864314
genetic_algorithm,4,95,0.85,0.0005,0.4,0.1,adam,32,0.9399141669273376,0.9353448152542114,17,28,57.8,2026-05-29T06:07:50.239232
genetic_algorithm,4,96,0.85,0.005,0.2,0.1,sgd,8,0.9356223344802856,0.9482758641242981,14,25,50.0,2026-05-29T06:08:42.404848
genetic_algorithm,4,97,0.85,5e-05,0.4,0.1,adam,32,0.8841201663017273,0.8793103694915771,37,40,70.5,2026-05-29T06:09:57.471036
genetic_algorithm,4,98,0.8,0.005,0.2,0.1,adamw,32,0.9055793881416321,0.9353448152542114,22,33,66.1,2026-05-29T06:11:08.110636
genetic_algorithm,4,99,0.85,0.005,0.4,0.1,adam,32,0.9270386099815369,0.9224137663841248,23,34,64.2,2026-05-29T06:12:16.941164
